perspektive,gruppe_id,zeitphase,d_semantisch_count,d_semantisch_mean,d_semantisch_std,d_semantisch_min,d_semantisch_max,d_semantisch_mean_count,d_semantisch_mean_mean,d_semantisch_mean_std,d_semantisch_mean_min,d_semantisch_mean_max,streuung_gesamt_count,streuung_gesamt_mean,streuung_gesamt_std,streuung_gesamt_min,streuung_gesamt_max,kohaerenz_index_count,kohaerenz_index_mean,kohaerenz_index_std,kohaerenz_index_min,kohaerenz_index_max,konflikt_index_count,konflikt_index_mean,konflikt_index_std,konflikt_index_min,konflikt_index_max,polaritaet_spannung_count,polaritaet_spannung_mean,polaritaet_spannung_std,polaritaet_spannung_min,polaritaet_spannung_max
ohne_lehrkraft_1,5,nach_rueckkehr,8,2.9409058091340126,0.7643257018525831,1.6267817345569,3.7991515546962,8,3.4153582366972373,0.4089914680495693,2.6264624446432,3.8460767777806,8,1.3995413793768363,0.710707907140112,0.68388229221944,2.7680976131884,8,0.44542945434896997,0.11346042838831245,0.2653859062727,0.59386573789665,8,1.001372562664355,0.5280310562891857,0.47871760455361,2.0148111863747,8,0.07231199033524625,0.10475692437005744,0.0,0.25714285714286
ohne_lehrkraft_1,5,vor_abwesenheit,5,2.678305597819246,1.0817336893622709,0.99141868047763,3.6602708581036,5,2.7237496664482257,1.115422511204508,0.99141868047763,3.6602708581037,5,0.38868618944784,0.5488541338478766,0.0,1.1613022439406,5,0.804762143209006,0.269596521044515,0.46268401506711,1.0,5,0.27208033261349,0.38419789369351715,0.0,0.81291157075843,5,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,6,abwesenheit_vertretung,8,3.256402216581875,0.39544451299917444,2.4238060911416,3.8308394384507,8,3.347413645943625,0.39000333768081635,2.5207577044739,3.8800830218994,8,0.8746776964347575,0.21103909917296218,0.64071887609143,1.2707486563478,8,0.5389385523235313,0.05622284179489141,0.44038339391043,0.60948893474197,8,0.6122743875043337,0.1477273694210842,0.448503213264,0.88952405944349,8,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,6,nach_rueckkehr,3,3.7237044052509667,0.2869785275948253,3.420155856838,3.9905889933645,3,3.7782396169464003,0.2726141231947856,3.4942615274888,4.0378543123483,3,0.83032961638353,0.0732300696405022,0.78242711801361,0.91462700121107,3,0.5469205271171167,0.021402161794613666,0.52229494275776,0.56103275690421,3,0.5812307314684734,0.05126104874835044,0.54769898260953,0.64023890084775,3,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,6,vor_abwesenheit,11,3.221926878461555,0.654105065271122,2.0493818294973,3.8593486065093,11,3.5537222063300633,0.31658111805887523,2.9627940499663,3.9666079847641,11,1.2737876554724246,0.5630000358114763,0.76759106978106,2.4952994666212,11,0.4604313616567545,0.09284428352768694,0.28609851875343,0.56574171316891,11,0.91244550721107,0.4301583686480342,0.53731374884674,1.8467096266349,11,0.06931382793451726,0.12265868746384652,0.0,0.33333333333333
ohne_lehrkraft_1,7,abwesenheit_vertretung,4,3.401601955147925,0.8251682427644792,2.2768711216144,4.0403658228155,4,3.639397234775125,0.5201777662135416,3.0478144042811,4.1001982382388,4,1.1001109494418126,0.5053787287399483,0.81661074787534,1.8565928425831,4,0.493497620823415,0.09608885798328674,0.35006738975644,0.55047565977994,4,0.7833129587269,0.3801841630477982,0.57162752351274,1.3525561662787,4,0.0441176470588225,0.088235294117645,0.0,0.17647058823529
ohne_lehrkraft_1,7,nach_rueckkehr,4,3.6925549982766,0.24017376923584133,3.4247882286645,4.0009476796282,4,3.75619863726195,0.24632593204295572,3.4870620133797,4.0789880899477,4,1.0492062414276524,0.1052203635549274,0.92178045800191,1.1789871077367,4,0.4889609175755625,0.0251370097206798,0.45892882819242,0.5203508006527,4,0.7344443689993575,0.07365425448844795,0.64524632060134,0.82529097541569,4,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,7,vor_abwesenheit,3,2.8701614426340334,1.2209514840376723,1.4790557226779,3.7640604225711,3,2.8701614426340663,1.2209514840377087,1.4790557226779,3.7640604225712,3,4.1669363415956337e-17,6.046712479348993e-17,0.0,1.1102230246252e-16,3,1.0,0.0,1.0,1.0,3,2.916855439116853e-17,4.232698735544117e-17,0.0,7.7715611723761e-17,3,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,11,abwesenheit_vertretung,2,3.3632502627274,0.19859652356700042,3.2228213141931,3.5036792112617,2,3.74915418083845,0.6335502308122584,3.3011665164088,4.1971418452681,2,1.44892196718598,0.7265026029402377,0.93520705009726,1.9626368842747,2,0.427138859759575,0.12671595811966405,0.33753714648861,0.51674057303054,2,1.03674537703019,0.5403716272115695,0.65464493506808,1.4188458189923,2,0.075,0.10606601717798213,0.0,0.15
ohne_lehrkraft_1,11,nach_rueckkehr,3,3.621979184499,0.37355265409297206,3.3338733518124,4.0440390382717,3,3.6760412608589,0.36100681591652883,3.4096012553789,4.0868999023869,3,0.8826329771891167,0.16628337075300692,0.74966061761061,1.0690729942662,3,0.5338483599265366,0.045497358872411166,0.48330822681036,0.57153941166352,3,0.6178430840323833,0.1163983595271033,0.52476243232743,0.74835109598634,3,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,11,vor_abwesenheit,4,3.223289071605325,0.2906905367000802,3.0132484617889,3.6535613667919,4,3.324834610589375,0.29013515704980114,3.0990260480808,3.7508520829498,4,1.0987606637931175,0.2638693327860844,0.89783013927572,1.4675713950363,4,0.4817681557331825,0.056289549595379094,0.40525676461138,0.52691754615175,4,0.7691324646551775,0.18470853295025652,0.628481097493,1.0272999765254,4,0.0,0.0,0.0,0.0
